ts,client_ip,delivery_service,protocol,url,edge_status,mid_status,edge_cache_name,edge_cache_hit,ttms_ms,upstream_bytes,user_agent
2026-01-20T16:32:03.477910757,118.82.18.219,live,http2,http://edge-use1-iad/live/asset104/seg-00221.ts,200,200,edge-use1-iad-06,HIT,134,73204,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:03.561626673,60.206.88.232,vod,http1,http://edge-usw2-sjc/vod/asset796/chunk_30.m4s,200,200,edge-usw2-sjc-01,MISS,173,270839,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:03.731038332,167.142.86.59,live,http2,http://edge-usw2-sjc/live/asset111/seg-02144.ts,200,200,edge-usw2-sjc-06,HIT,211,65169,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:03.974389315,220.151.139.52,vod,http2,http://edge-usw2-sjc/vod/asset804/chunk_12.m4s,200,200,edge-usw2-sjc-02,MISS,285,279615,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:04.440404892,209.40.37.46,vod,http1,http://edge-use1-iad/vod/asset737/chunk_69.m4s,200,200,edge-use1-iad-02,HIT,189,27683,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:04.510349751,121.25.197.252,live,http1,http://edge-usw2-sjc/live/asset133/seg-02338.ts,304,200,edge-usw2-sjc-02,MISS,222,289027,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:06.045631170,222.79.91.103,live,http2,http://edge-use1-iad/live/asset164/seg-01687.ts,206,200,edge-use1-iad-07,HIT,91,12334,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:06.561734915,194.4.60.160,live,http1,http://edge-use1-iad/live/asset135/seg-01363.ts,304,200,edge-use1-iad-04,HIT,159,64755,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:06.752968073,155.239.214.48,live,http1,http://edge-use1-iad/live/asset100/seg-01006.ts,200,200,edge-use1-iad-03,HIT,45,46219,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:06.822292566,159.52.138.103,live,http2,http://edge-use1-iad/live/asset192/seg-02351.ts,200,200,edge-use1-iad-10,HIT,133,62278,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:06.856784582,239.76.21.51,live,http1,http://edge-use1-iad/live/asset114/seg-01135.ts,200,200,edge-use1-iad-08,HIT,60,14617,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:07.095910788,180.75.131.36,live,http2,http://edge-usw2-sjc/live/asset111/seg-02090.ts,200,200,edge-usw2-sjc-05,HIT,310,82241,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:07.480248213,173.11.53.89,live,http1,http://edge-use1-iad/live/asset120/seg-00961.ts,200,200,edge-use1-iad-05,HIT,166,83441,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:07.839038372,45.203.120.206,live,http1,http://edge-use1-iad/live/asset129/manifest.m3u8,200,200,edge-use1-iad-10,HIT,145,51439,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:07.938522577,40.88.250.109,vod,http1,http://edge-usw2-sjc/vod/asset700/manifest.mpd,200,200,edge-usw2-sjc-03,MISS,88,270235,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:08.156677008,13.22.236.230,live,http2,http://edge-usw2-sjc/live/asset118/seg-00975.ts,200,200,edge-usw2-sjc-05,HIT,284,158092,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:08.620622396,225.161.96.33,vod,http1,http://edge-use1-iad/vod/asset785/chunk_66.m4s,200,200,edge-use1-iad-09,HIT,90,71853,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:08.869664431,133.183.153.53,live,http1,http://edge-use1-iad/live/asset187/seg-00841.ts,206,200,edge-use1-iad-09,HIT,211,74410,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:08.884171247,118.40.72.134,vod,http1,http://edge-use1-iad/vod/asset801/chunk_75.m4s,200,200,edge-use1-iad-01,HIT,192,47204,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:09.112086058,101.13.66.14,live,http2,http://edge-usw2-sjc/live/asset171/seg-01334.ts,200,200,edge-usw2-sjc-09,HIT,229,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:09.202174425,79.209.212.14,live,http1,http://edge-usw2-sjc/live/asset120/seg-01399.ts,200,200,edge-usw2-sjc-05,MISS,254,400523,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:09.725024223,175.160.226.13,live,http2,http://edge-usw2-sjc/live/asset206/manifest.m3u8,206,200,edge-usw2-sjc-10,MISS,222,195872,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:09.808093548,106.8.101.55,live,http1,http://edge-usw2-sjc/live/asset190/seg-01960.ts,200,200,edge-usw2-sjc-07,MISS,228,280165,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:10.057927370,169.32.155.108,live,http2,http://edge-use1-iad/live/asset186/seg-01479.ts,200,200,edge-use1-iad-09,HIT,149,51520,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:10.433306217,104.104.32.153,vod,http2,http://edge-use1-iad/vod/asset770/chunk_74.m4s,304,200,edge-use1-iad-02,HIT,113,120960,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:10.978381157,84.32.139.207,live,http2,http://edge-use1-iad/live/asset172/seg-01506.ts,200,200,edge-use1-iad-09,HIT,142,73849,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:11.174312592,167.154.96.153,vod,http1,http://edge-usw2-sjc/vod/asset813/chunk_101.m4s,200,200,edge-usw2-sjc-01,MISS,266,124351,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:11.745078325,247.37.50.239,live,http1,http://edge-usw2-sjc/live/asset116/seg-02286.ts,200,200,edge-usw2-sjc-06,MISS,261,122327,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:12.424697161,40.39.146.204,live,http1,http://edge-usw2-sjc/live/asset155/seg-00410.ts,200,200,edge-usw2-sjc-02,MISS,204,157099,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:12.600864172,141.118.35.103,vod,http1,http://edge-use1-iad/vod/asset804/chunk_71.m4s,200,200,edge-use1-iad-02,MISS,109,79354,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:12.620216370,48.105.79.85,live,http1,http://edge-usw2-sjc/live/asset105/seg-00571.ts,200,200,edge-usw2-sjc-09,HIT,174,57721,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:12.625893593,162.83.181.72,vod,http1,http://edge-use1-iad/vod/asset727/chunk_69.m4s,200,200,edge-use1-iad-03,MISS,103,67359,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:12.734809875,109.215.188.32,live,http2,http://edge-use1-iad/live/asset181/seg-01971.ts,200,200,edge-use1-iad-07,HIT,144,103032,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:12.888982296,19.144.216.216,vod,http2,http://edge-usw2-sjc/vod/asset742/chunk_13.m4s,200,200,edge-usw2-sjc-07,MISS,278,263332,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:12.899141073,28.149.32.224,vod,http1,http://edge-use1-iad/vod/asset707/chunk_32.m4s,200,200,edge-use1-iad-10,HIT,195,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:13.082111597,143.90.98.55,vod,http1,http://edge-usw2-sjc/vod/asset779/chunk_13.m4s,200,200,edge-usw2-sjc-09,MISS,266,116346,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:13.396997929,93.206.185.154,live,http2,http://edge-use1-iad/live/asset171/seg-00462.ts,206,200,edge-use1-iad-08,HIT,38,53850,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:13.472706556,110.163.52.190,live,http2,http://edge-use1-iad/live/asset135/seg-00217.ts,200,200,edge-use1-iad-01,HIT,135,42045,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:13.476581335,2.10.14.46,vod,http2,http://edge-usw2-sjc/vod/asset796/chunk_18.m4s,200,200,edge-usw2-sjc-01,HIT,273,54738,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:13.889426470,72.153.122.49,vod,http1,http://edge-usw2-sjc/vod/asset715/chunk_118.m4s,304,200,edge-usw2-sjc-03,MISS,187,181750,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:14.145555735,243.190.176.148,vod,http2,http://edge-usw2-sjc/vod/asset796/chunk_68.m4s,206,200,edge-usw2-sjc-07,HIT,396,74526,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:14.269972801,237.127.166.100,live,http2,http://edge-use1-iad/live/asset179/seg-01224.ts,200,200,edge-use1-iad-07,HIT,117,51659,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:14.511247158,16.123.239.84,vod,http1,http://edge-use1-iad/vod/asset787/chunk_57.m4s,200,200,edge-use1-iad-01,HIT,85,76352,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:14.669686317,172.161.8.202,vod,http2,http://edge-use1-iad/vod/asset773/chunk_59.m4s,206,200,edge-use1-iad-06,MISS,190,16878,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:14.865912437,199.149.41.225,live,http2,http://edge-use1-iad/live/asset162/seg-02183.ts,206,200,edge-use1-iad-04,HIT,130,117882,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:15.300857782,171.40.135.18,vod,http2,http://edge-use1-iad/vod/asset765/chunk_13.m4s,200,200,edge-use1-iad-10,HIT,102,24410,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:15.651484728,8.131.234.235,vod,http2,http://edge-usw2-sjc/vod/asset806/chunk_23.m4s,200,200,edge-usw2-sjc-09,HIT,345,72799,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:16.264676332,115.113.245.120,live,http1,http://edge-use1-iad/live/asset161/seg-01512.ts,206,200,edge-use1-iad-08,HIT,73,32294,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:16.270989418,156.14.251.165,live,http2,http://edge-usw2-sjc/live/asset103/seg-01512.ts,206,200,edge-usw2-sjc-06,MISS,340,268838,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:16.498530388,16.89.178.18,live,http1,http://edge-use1-iad/live/asset199/seg-01784.ts,200,200,edge-use1-iad-01,HIT,118,103980,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:16.672367096,43.101.120.184,vod,http2,http://edge-usw2-sjc/vod/asset802/chunk_61.m4s,200,200,edge-usw2-sjc-05,HIT,193,84568,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:17.073766470,13.40.165.123,vod,http2,http://edge-usw2-sjc/vod/asset731/chunk_44.m4s,206,200,edge-usw2-sjc-03,HIT,157,8417,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:17.181790590,210.125.101.135,vod,http1,http://edge-use1-iad/vod/asset762/chunk_9.m4s,206,200,edge-use1-iad-02,HIT,83,56300,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:17.189733267,73.60.118.79,vod,http1,http://edge-usw2-sjc/vod/asset725/chunk_19.m4s,200,200,edge-usw2-sjc-10,HIT,262,109096,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:17.307296038,249.48.29.238,live,http1,http://edge-usw2-sjc/live/asset156/seg-01725.ts,200,200,edge-usw2-sjc-08,HIT,248,0,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:17.566580534,228.142.129.108,vod,http1,http://edge-usw2-sjc/vod/asset808/chunk_42.m4s,200,200,edge-usw2-sjc-04,MISS,287,178158,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:17.605284691,60.188.82.20,live,http2,http://edge-use1-iad/live/asset109/seg-01189.ts,200,200,edge-use1-iad-05,HIT,78,42164,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:17.748117685,235.128.17.163,vod,http1,http://edge-use1-iad/vod/asset773/manifest.mpd,200,200,edge-use1-iad-01,MISS,177,64509,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:17.959422827,141.18.154.93,vod,http1,http://edge-usw2-sjc/vod/asset726/manifest.mpd,304,200,edge-usw2-sjc-05,MISS,281,268306,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:18.073698282,20.163.40.192,vod,http2,http://edge-usw2-sjc/vod/asset817/chunk_50.m4s,200,200,edge-usw2-sjc-05,HIT,15,104349,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:18.085230589,138.167.252.224,vod,http1,http://edge-use1-iad/vod/asset753/chunk_87.m4s,200,200,edge-use1-iad-01,HIT,213,35613,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:18.438274622,119.124.179.122,live,http2,http://edge-usw2-sjc/live/asset185/seg-00399.ts,200,200,edge-usw2-sjc-08,MISS,248,146740,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:18.566205263,38.89.186.187,vod,http1,http://edge-usw2-sjc/vod/asset782/chunk_102.m4s,200,200,edge-usw2-sjc-02,HIT,79,25812,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:18.589236498,110.73.193.121,vod,http2,http://edge-use1-iad/vod/asset782/chunk_61.m4s,200,200,edge-use1-iad-06,HIT,97,92227,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:18.832798004,112.155.181.50,live,http1,http://edge-usw2-sjc/live/asset120/seg-00829.ts,200,200,edge-usw2-sjc-06,HIT,336,201645,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:19.085027456,216.168.55.52,vod,http1,http://edge-usw2-sjc/vod/asset768/manifest.mpd,200,200,edge-usw2-sjc-05,HIT,241,0,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:19.342956305,182.131.111.190,live,http2,http://edge-use1-iad/live/asset212/seg-02024.ts,200,200,edge-use1-iad-07,HIT,158,97337,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:20.146215439,134.74.194.112,live,http2,http://edge-use1-iad/live/asset151/seg-01310.ts,200,200,edge-use1-iad-06,HIT,174,31720,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:21.405845404,33.242.193.38,vod,http1,http://edge-usw2-sjc/vod/asset787/chunk_119.m4s,200,200,edge-usw2-sjc-02,HIT,276,62334,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:21.521983624,98.120.172.95,live,http1,http://edge-use1-iad/live/asset192/seg-01087.ts,200,200,edge-use1-iad-05,HIT,97,73577,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:21.576237917,217.104.21.5,vod,http1,http://edge-use1-iad/vod/asset770/chunk_107.m4s,200,200,edge-use1-iad-03,HIT,72,21578,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:21.601447344,180.162.63.29,vod,http2,http://edge-use1-iad/vod/asset739/chunk_5.m4s,200,200,edge-use1-iad-01,HIT,80,55576,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:22.341022968,249.212.206.175,vod,http2,http://edge-use1-iad/vod/asset795/chunk_72.m4s,200,200,edge-use1-iad-08,HIT,146,38600,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:22.459995270,24.64.241.108,live,http1,http://edge-usw2-sjc/live/asset156/seg-00519.ts,200,200,edge-usw2-sjc-08,HIT,241,117190,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:22.537084579,65.111.23.160,vod,http1,http://edge-usw2-sjc/vod/asset792/chunk_58.m4s,200,200,edge-usw2-sjc-09,MISS,282,220656,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:23.848323345,45.126.138.201,vod,http2,http://edge-use1-iad/vod/asset716/chunk_63.m4s,200,200,edge-use1-iad-09,HIT,144,59700,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:23.997094393,77.119.121.108,live,http2,http://edge-use1-iad/live/asset148/seg-02189.ts,200,200,edge-use1-iad-08,HIT,19,1426,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:24.728191853,142.64.253.220,live,http1,http://edge-use1-iad/live/asset118/seg-01597.ts,206,200,edge-use1-iad-08,HIT,76,36285,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:25.102005720,123.171.119.181,vod,http1,http://edge-usw2-sjc/vod/asset749/chunk_97.m4s,206,200,edge-usw2-sjc-04,HIT,353,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:25.176827908,7.226.115.118,vod,http2,http://edge-usw2-sjc/vod/asset818/chunk_56.m4s,200,200,edge-usw2-sjc-07,HIT,185,86635,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:25.745923758,96.171.93.145,live,http1,http://edge-use1-iad/live/asset208/seg-02302.ts,206,200,edge-use1-iad-06,HIT,191,43263,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:25.866650820,227.36.99.86,vod,http2,http://edge-usw2-sjc/vod/asset750/chunk_80.m4s,200,200,edge-usw2-sjc-10,HIT,151,161280,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:26.013821602,140.198.25.56,live,http1,http://edge-use1-iad/live/asset142/seg-01231.ts,200,200,edge-use1-iad-07,HIT,59,63320,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:26.654714108,29.128.12.186,live,http1,http://edge-usw2-sjc/live/asset132/seg-00496.ts,200,200,edge-usw2-sjc-03,HIT,296,87852,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:26.814908504,33.116.210.133,vod,http2,http://edge-use1-iad/vod/asset715/chunk_4.m4s,200,200,edge-use1-iad-04,HIT,66,35032,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:27.165176630,69.233.92.155,live,http2,http://edge-use1-iad/live/asset182/seg-02306.ts,206,200,edge-use1-iad-09,HIT,93,74842,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:27.231040239,59.209.160.249,vod,http1,http://edge-usw2-sjc/vod/asset711/chunk_119.m4s,200,200,edge-usw2-sjc-04,MISS,538,315893,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:27.256316184,55.81.128.221,vod,http2,http://edge-usw2-sjc/vod/asset706/chunk_71.m4s,200,200,edge-usw2-sjc-05,MISS,259,233533,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:27.286433458,95.150.184.71,live,http1,http://edge-usw2-sjc/live/asset184/seg-01107.ts,200,200,edge-usw2-sjc-10,HIT,238,201978,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:27.752826452,50.240.41.20,vod,http2,http://edge-usw2-sjc/vod/asset752/chunk_23.m4s,206,200,edge-usw2-sjc-04,HIT,225,67427,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:28.229418039,171.72.122.19,live,http2,http://edge-use1-iad/live/asset115/seg-01561.ts,200,200,edge-use1-iad-09,HIT,31,36522,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:28.682327509,18.131.206.236,vod,http2,http://edge-use1-iad/vod/asset791/chunk_32.m4s,200,200,edge-use1-iad-07,HIT,221,35794,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:28.837002754,44.7.227.198,live,http1,http://edge-usw2-sjc/live/asset113/seg-02064.ts,200,200,edge-usw2-sjc-07,MISS,207,430258,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:28.982214451,87.218.243.178,vod,http1,http://edge-use1-iad/vod/asset755/chunk_68.m4s,200,200,edge-use1-iad-10,HIT,81,92468,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:29.261169672,59.10.99.208,vod,http2,http://edge-usw2-sjc/vod/asset715/chunk_30.m4s,200,200,edge-usw2-sjc-04,HIT,192,38116,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:30.089807034,119.37.51.91,vod,http2,http://edge-usw2-sjc/vod/asset716/manifest.mpd,200,200,edge-usw2-sjc-10,MISS,38,51900,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:30.207716942,4.230.56.164,vod,http2,http://edge-usw2-sjc/vod/asset709/chunk_10.m4s,304,200,edge-usw2-sjc-08,HIT,362,59604,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:31.094749212,83.161.192.202,vod,http1,http://edge-use1-iad/vod/asset813/chunk_56.m4s,200,200,edge-use1-iad-06,HIT,186,64629,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:31.270119429,75.23.118.240,live,http2,http://edge-usw2-sjc/live/asset143/seg-02220.ts,200,200,edge-usw2-sjc-01,MISS,295,315089,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:31.381639004,135.232.191.51,live,http2,http://edge-usw2-sjc/live/asset147/seg-01638.ts,200,200,edge-usw2-sjc-08,MISS,196,121395,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:31.954194546,5.61.174.174,vod,http1,http://edge-use1-iad/vod/asset726/chunk_28.m4s,200,200,edge-use1-iad-03,HIT,192,64146,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:31.993521690,142.135.246.78,live,http1,http://edge-usw2-sjc/live/asset128/seg-01663.ts,200,200,edge-usw2-sjc-06,MISS,117,292266,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:32.364803553,99.148.86.109,live,http1,http://edge-use1-iad/live/asset177/seg-00367.ts,206,200,edge-use1-iad-06,MISS,69,16930,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:32.471333504,33.214.165.56,live,http1,http://edge-usw2-sjc/live/asset180/seg-00481.ts,200,200,edge-usw2-sjc-09,HIT,316,0,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:32.560736656,233.18.135.167,vod,http2,http://edge-usw2-sjc/vod/asset706/chunk_27.m4s,200,200,edge-usw2-sjc-01,MISS,363,151765,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:32:33.361919641,242.209.115.180,live,http1,http://edge-use1-iad/live/asset162/seg-00879.ts,200,200,edge-use1-iad-10,HIT,84,60524,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:32:33.612089396,147.154.166.162,vod,http1,http://edge-usw2-sjc/vod/asset779/chunk_98.m4s,404,404,edge-usw2-sjc-02,MISS,328,340316,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:34.320967674,15.128.66.198,live,http1,http://edge-usw2-sjc/live/asset176/seg-00617.ts,200,200,edge-usw2-sjc-04,HIT,344,201855,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:32:34.382751226,153.157.7.119,vod,http1,http://edge-usw2-sjc/vod/asset720/chunk_55.m4s,200,200,edge-usw2-sjc-08,MISS,262,168292,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:34.475907087,118.227.249.76,live,http2,http://edge-use1-iad/live/asset187/seg-00452.ts,200,200,edge-use1-iad-08,HIT,93,42978,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:32:34.483603239,245.95.39.187,live,http1,http://edge-usw2-sjc/live/asset185/seg-00356.ts,200,200,edge-usw2-sjc-07,MISS,158,307549,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
